gisco_id,street_name,country,named_after_id,person,gender,category,tag,checked,ignore,named_after_n,named_after_custom_label,session,time
RO_143450,Calea Cisnădiei,RO,Q837173,0,NA,,,1,0,1,NA,d6aec579d877e5bdcd630b175d4a3b59,2022-11-11T09:16:25Z
RO_143450,Bulevardul Victoriei,RO,NA,0,NA,,,1,0,1,NA,d6aec579d877e5bdcd630b175d4a3b59,2022-11-11T09:15:54Z
RO_143450,Bulevardul Vasile Milea,RO,Q1365612,1,male,,,1,0,1,NA,d6aec579d877e5bdcd630b175d4a3b59,2022-11-11T09:15:31Z
RO_143450,Bulevardul Mihai Viteazul,RO,Q118755,1,male,,,1,0,1,NA,d6aec579d877e5bdcd630b175d4a3b59,2022-11-11T09:15:13Z
RO_143450,Bulevardul General Vasile Milea,RO,Q1365612,1,male,,,1,0,1,NA,d6aec579d877e5bdcd630b175d4a3b59,2022-11-11T09:15:00Z
RO_143450,Aleea Valea Săpunului,RO,Q7910393,0,NA,,,1,0,1,NA,d6aec579d877e5bdcd630b175d4a3b59,2022-11-11T09:14:45Z
RO_143450,Aleea Valea Frumoasei,RO,NA,0,NA,,,1,0,1,NA,d6aec579d877e5bdcd630b175d4a3b59,2022-11-11T09:14:09Z
RO_143450,Aleea Turnu Roșu,RO,Q3918303,0,NA,,,1,0,1,NA,d6aec579d877e5bdcd630b175d4a3b59,2022-11-11T09:14:03Z
RO_143450,Aleea Tizian,RO,Q47551,1,male,,,1,0,1,NA,d6aec579d877e5bdcd630b175d4a3b59,2022-11-11T09:13:45Z
RO_143450,Aleea Țesătorilor,RO,NA,0,NA,,,1,0,1,NA,d6aec579d877e5bdcd630b175d4a3b59,2022-11-11T09:13:20Z
RO_143450,Aleea Târgul Cailor,RO,NA,0,NA,,,1,0,1,NA,d6aec579d877e5bdcd630b175d4a3b59,2022-11-11T09:13:01Z
RO_143450,Aleea Taberei,RO,NA,0,NA,,,1,0,1,NA,d6aec579d877e5bdcd630b175d4a3b59,2022-11-11T09:12:40Z
RO_143450,Aleea Streiu,RO,Q7623194,0,NA,,,1,0,1,NA,d6aec579d877e5bdcd630b175d4a3b59,2022-11-11T09:12:34Z
RO_143450,Aleea Șteaza,RO,Q8083888,0,NA,,,1,0,1,NA,d6aec579d877e5bdcd630b175d4a3b59,2022-11-11T09:10:32Z
RO_143450,Aleea Sibiel,RO,Q726219,0,NA,,,1,0,1,NA,d6aec579d877e5bdcd630b175d4a3b59,2022-11-11T09:10:11Z
RO_143450,Aleea Seviș,RO,NA,0,NA,,,1,0,1,NA,d6aec579d877e5bdcd630b175d4a3b59,2022-11-11T09:09:52Z
RO_143450,Aleea Șelimbăr,RO,Q3404145,0,NA,,,1,0,1,NA,d6aec579d877e5bdcd630b175d4a3b59,2022-11-11T09:09:23Z
RO_143450,Aleea Rusciorului,RO,NA,0,NA,,,1,0,1,NA,d6aec579d877e5bdcd630b175d4a3b59,2022-11-11T09:08:48Z
RO_143450,Aleea Roșiorilor,RO,NA,0,NA,,,1,0,1,NA,d6aec579d877e5bdcd630b175d4a3b59,2022-11-11T09:01:37Z
RO_143450,Aleea Rafael,RO,Q5597,1,male,,,1,0,1,NA,d6aec579d877e5bdcd630b175d4a3b59,2022-11-11T09:01:10Z
RO_143450,Aleea Principală,RO,NA,0,NA,,,1,0,1,NA,d6aec579d877e5bdcd630b175d4a3b59,2022-11-11T09:00:54Z
RO_143450,Aleea Petuniei,RO,Q161103,0,NA,,,1,0,1,NA,d6aec579d877e5bdcd630b175d4a3b59,2022-11-11T09:00:34Z
RO_143450,Aleea Parcul Cetății,RO,NA,0,NA,,,1,0,1,NA,d6aec579d877e5bdcd630b175d4a3b59,2022-11-11T09:00:18Z
RO_143450,Aleea Pajiștei,RO,NA,0,NA,,,1,0,1,NA,d6aec579d877e5bdcd630b175d4a3b59,2022-11-11T09:00:14Z
RO_143450,Aleea Nicolae Tonitza,RO,Q733762,1,male,culture,,1,0,1,NA,d6aec579d877e5bdcd630b175d4a3b59,2022-11-11T09:00:01Z
RO_143450,Aleea Monet,RO,Q296,1,male,,,1,0,1,NA,d6aec579d877e5bdcd630b175d4a3b59,2022-11-11T08:59:35Z
RO_143450,Aleea Mihai Eminescu,RO,Q184935,1,male,,,1,0,1,NA,d6aec579d877e5bdcd630b175d4a3b59,2022-11-11T08:59:17Z
RO_143450,Aleea Infanteristilor,RO,NA,0,NA,,,1,0,1,NA,d6aec579d877e5bdcd630b175d4a3b59,2022-11-11T08:59:03Z
RO_143450,Aleea Iasomiei,RO,NA,0,NA,,,1,0,1,NA,d6aec579d877e5bdcd630b175d4a3b59,2022-11-11T08:59:00Z
RO_143450,Aleea Geniștilor,RO,NA,0,NA,,,1,0,1,NA,d6aec579d877e5bdcd630b175d4a3b59,2022-11-11T08:58:54Z
RO_143450,Aleea Frații Buzești,RO,Q25459719,1,male,,,1,0,3,NA,d6aec579d877e5bdcd630b175d4a3b59,2022-11-11T08:58:16Z
RO_143450,Aleea Frații Buzești,RO,Q12738437,1,male,,,1,0,3,NA,d6aec579d877e5bdcd630b175d4a3b59,2022-11-11T08:57:21Z
RO_143450,Aleea Frații Buzești,RO,Q28726062,1,male,,,1,0,3,NA,d6aec579d877e5bdcd630b175d4a3b59,2022-11-11T08:56:33Z
RO_143450,Aleea Fântânele,RO,NA,0,NA,,,1,0,1,NA,d6aec579d877e5bdcd630b175d4a3b59,2022-11-11T08:55:27Z
RO_143450,Aleea Crăițelor,RO,NA,0,NA,,,1,0,1,NA,d6aec579d877e5bdcd630b175d4a3b59,2022-11-11T08:54:59Z
RO_143450,Aleea Filozofilor,RO,Q4964182,0,NA,,,1,0,1,NA,55ed847a6c94e58e8aefe36a77836a3c,2022-10-04T09:55:53Z
RO_143450,Aleea Călăreților,RO,Q2730732,0,NA,,,1,0,1,NA,55ed847a6c94e58e8aefe36a77836a3c,2022-10-04T09:53:16Z
RO_143450,Aleea Călărașilor,RO,NA,0,NA,,,1,0,1,NA,55ed847a6c94e58e8aefe36a77836a3c,2022-10-04T09:52:41Z
RO_143450,Aleea Buia,RO,Q303636,0,NA,,,1,0,1,NA,55ed847a6c94e58e8aefe36a77836a3c,2022-10-04T09:51:47Z
RO_143450,Aleea Biruinței,RO,NA,0,NA,,,1,0,1,NA,55ed847a6c94e58e8aefe36a77836a3c,2022-10-04T09:51:26Z
RO_143450,Aleea Artileriștilor,RO,Q4070283,0,NA,,,1,0,1,NA,55ed847a6c94e58e8aefe36a77836a3c,2022-10-04T09:48:13Z
RO_143450,Alea haiducului,RO,Q217731,0,NA,,,1,0,1,NA,55ed847a6c94e58e8aefe36a77836a3c,2022-10-04T09:47:54Z
