speciesCode,comName,sciName,locId,locName,obsDt,howMany,lat,lng,obsValid,obsReviewed,locationPrivate,subId
grefla3,Greater Flamingo,Phoenicopterus roseus,L4804037,Moheda Alta--Balsa,2020-10-12 14:00,6,39.1700758,-5.4862761,TRUE,FALSE,FALSE,S74799092
grefla3,Greater Flamingo,Phoenicopterus roseus,L4548723,Salinas de Marchamalo,2020-10-12 13:45,20,37.6359578,-0.7192612,TRUE,FALSE,FALSE,S74816866
grefla3,Greater Flamingo,Phoenicopterus roseus,L5170203,Arenal de Los Nietos-Lo Poyo,2020-10-12 13:10,7,37.6571376,-0.8027744,TRUE,FALSE,FALSE,S74730229
grefla3,Greater Flamingo,Phoenicopterus roseus,L4054816,Laguna del Pueblo,2020-10-12 12:57,2,39.4138554,-2.9432716,TRUE,FALSE,FALSE,S74727634
grefla3,Greater Flamingo,Phoenicopterus roseus,L5227363,Las Cuerlas--Observatorio de La Reguera,2020-10-12 12:49,49,40.9671556,-1.5239668,TRUE,TRUE,FALSE,S74743718
grefla3,Greater Flamingo,Phoenicopterus roseus,L5401838,Les Salines de Calpe,2020-10-12 12:30,71,38.6441765,0.06639,TRUE,FALSE,FALSE,S74731086
grefla3,Greater Flamingo,Phoenicopterus roseus,L4789694,Aiguamolls de l'Empordà PNat--Aguait de les Gantes,2020-10-12 11:21,NA,42.2215541,3.095362,TRUE,FALSE,FALSE,S74726627
grefla3,Greater Flamingo,Phoenicopterus roseus,L2364235,Basses de Can Dimoni,2020-10-12 11:06,1,41.3099296,2.0474946,TRUE,FALSE,FALSE,S74727045
grefla3,Greater Flamingo,Phoenicopterus roseus,L12480945,"Polígono Industrial Carretera Nacional 340, Chiclana de la Frontera ES-Andalucía 36.43144, -6.14332",2020-10-12 10:56,10,36.431445,-6.14332,TRUE,FALSE,TRUE,S74726408
grefla3,Greater Flamingo,Phoenicopterus roseus,L4527342,Reserva Natural de l'Albufereta,2020-10-12 10:30,4,39.8588006,3.0930966,TRUE,FALSE,FALSE,S74730688
grefla3,Greater Flamingo,Phoenicopterus roseus,L12481038,"Siderúrgica del Mediterráneo, Sagunto ES-Comunidad Valenciana 39.63537, -0.23926",2020-10-12 09:58,10,39.635365,-0.239262,TRUE,FALSE,TRUE,S74727042
grefla3,Greater Flamingo,Phoenicopterus roseus,L4483525,Delta de l'Ebre PNat--Lo Goleró,2020-10-12 09:38,456,40.778421,0.7209742,TRUE,FALSE,FALSE,S74726078
grefla3,Greater Flamingo,Phoenicopterus roseus,L5223274,Sal Rossa (P.N. ses Salines d'Eivissa),2020-10-12 09:37,NA,38.8743021,1.3926725,TRUE,FALSE,FALSE,S74727041
grefla3,Greater Flamingo,Phoenicopterus roseus,L12463968,"3 Calle Dinamarca, Calpe, Comunidad Valenciana, ES (38,643, 0,056)",2020-10-12 08:32,NA,38.6428811,0.0557354,TRUE,FALSE,TRUE,S74726071
grefla3,Greater Flamingo,Phoenicopterus roseus,L3905205,El Hondo PNat--Área General,2020-10-12 08:30,240,38.1858471,-0.7809734,TRUE,FALSE,FALSE,S74732691
grefla3,Greater Flamingo,Phoenicopterus roseus,L5005230,El Hondo PNat--Centro de Visitantes,2020-10-12 08:23,177,38.1865765,-0.7879096,TRUE,FALSE,FALSE,S74725692
grefla3,Greater Flamingo,Phoenicopterus roseus,L7142708,Cabo Gata PNat--Salinas-Observatorio 2,2020-10-11 19:15,NA,36.7629756,-2.2243693,TRUE,FALSE,FALSE,S74696922
grefla3,Greater Flamingo,Phoenicopterus roseus,L5227448,Gallocanta--Ermita del Buen Acuerdo,2020-10-11 18:45,50,40.9885054,-1.5302485,TRUE,TRUE,FALSE,S74698261
grefla3,Greater Flamingo,Phoenicopterus roseus,L1962214,L'Albufera PNat--Marjales de Alfalfar,2020-10-11 17:51,2,39.3802219,-0.3431511,TRUE,FALSE,FALSE,S74692716
grefla3,Greater Flamingo,Phoenicopterus roseus,L2723786,Delta del Llobregat PNat--Remolar-Filipines,2020-10-11 17:10,1,41.2816604,2.0648503,TRUE,FALSE,FALSE,S74695592
grefla3,Greater Flamingo,Phoenicopterus roseus,L6642688,Punta Entinas ParNat--El Hornillo,2020-10-11 11:47,15,36.72328,-2.645446,TRUE,FALSE,FALSE,S74677796
grefla3,Greater Flamingo,Phoenicopterus roseus,L8288188,Puerto de Mazarrón,2020-10-11 10:50,3,37.5620234,-1.2987708,TRUE,FALSE,FALSE,S74801610
grefla3,Greater Flamingo,Phoenicopterus roseus,L4789724,Aiguamolls de l'Empordà PNat--El Matà,2020-10-11 10:45,3,42.2094363,3.1007027,TRUE,FALSE,FALSE,S74696498
grefla3,Greater Flamingo,Phoenicopterus roseus,L12472105,"Unnamed Road, Níjar, Andalucía, ES (36,76, -2,213)",2020-10-11 10:31,100,36.7603022,-2.2126374,TRUE,FALSE,TRUE,S74676570
grefla3,Greater Flamingo,Phoenicopterus roseus,L4406771,Cap de ses Salines,2020-10-11 10:30,2,39.2659522,3.0536842,TRUE,FALSE,FALSE,S74690195
grefla3,Greater Flamingo,Phoenicopterus roseus,L4853551,Delta del Llobregat PNat--Platja de l'Arana,2020-10-11 10:15,1,41.2975997,2.1304867,TRUE,FALSE,FALSE,S74676618
grefla3,Greater Flamingo,Phoenicopterus roseus,L12472068,"Unnamed Road, Níjar, Andalucía, ES (36,752, -2,208)",2020-10-11 10:11,8,36.752451,-2.2084367,TRUE,FALSE,TRUE,S74676356
grefla3,Greater Flamingo,Phoenicopterus roseus,L3905073,Clot de Galvany--Área general,2020-10-11 10:10,4,38.2388206,-0.5204666,TRUE,FALSE,FALSE,S74677681
grefla3,Greater Flamingo,Phoenicopterus roseus,L4792800,Aiguamolls de l'Empordà PNat--Estany d'Europa,2020-10-11 09:30,19,42.2419479,3.1031291,TRUE,FALSE,FALSE,S74676401
grefla3,Greater Flamingo,Phoenicopterus roseus,L5645995,Ses Salines / Toromar,2020-10-11 09:30,NA,38.8706542,1.3871996,TRUE,FALSE,FALSE,S74677346
grefla3,Greater Flamingo,Phoenicopterus roseus,L4964791,Embalse de Portaje--General,2020-10-11 09:22,3,39.8788968,-6.5276599,TRUE,FALSE,FALSE,S74725360
grefla3,Greater Flamingo,Phoenicopterus roseus,L4147527,Salinas de Santa Pola PNat--Salinas de Pinet,2020-10-11 09:14,30,38.1589494,-0.626426,TRUE,FALSE,FALSE,S74676178
grefla3,Greater Flamingo,Phoenicopterus roseus,L4872445,Es Salobrar (P.N. des Salobrar),2020-10-11 08:00,NA,39.3518213,3.0069065,TRUE,FALSE,FALSE,S74689788
grefla3,Greater Flamingo,Phoenicopterus roseus,L6350942,Cabo Gata PNat--Salinas-Observatorio 3,2020-10-10 19:00,NA,36.7592409,-2.2217274,TRUE,FALSE,FALSE,S74652153
grefla3,Greater Flamingo,Phoenicopterus roseus,L12466374,"30 Calle Guadalhorce, Málaga, Andalucía, ES (36.671, -4.457)",2020-10-10 18:54,16,36.6707198,-4.4571695,TRUE,FALSE,TRUE,S74646000
grefla3,Greater Flamingo,Phoenicopterus roseus,L6125444,Embalse de Alarcón--Cola de Valverde,2020-10-10 18:25,5,39.7059321,-2.2069216,TRUE,FALSE,FALSE,S74646135
grefla3,Greater Flamingo,Phoenicopterus roseus,L12467018,La Norieta - Estero de la Parihuela,2020-10-10 18:11,200,37.2184249,-7.0222859,TRUE,FALSE,TRUE,S74649631
grefla3,Greater Flamingo,Phoenicopterus roseus,L12467890,"Unnamed Road, Sagunt, Comunidad Valenciana, ES (39,622, -0,259)",2020-10-10 18:00,9,39.6217958,-0.2591919,TRUE,FALSE,TRUE,S74654400
grefla3,Greater Flamingo,Phoenicopterus roseus,L12063858,"Carretera de la Isla Cristina Huelva, 84–86, Isla Cristina ES-Andalucía 37.20977, -7.32582",2020-10-10 17:48,NA,37.209774,-7.325822,TRUE,FALSE,TRUE,S74647715
grefla3,Greater Flamingo,Phoenicopterus roseus,L6125441,Embalse de Alarcón--Graveras de Villaverde y embalse,2020-10-10 17:07,26,39.7611461,-2.2907138,TRUE,FALSE,FALSE,S74646131
grefla3,Greater Flamingo,Phoenicopterus roseus,L4381708,Parc Natural  de s'Albufera des Grau,2020-10-10 16:15,3,39.9476129,4.2639077,TRUE,FALSE,FALSE,S74641830
grefla3,Greater Flamingo,Phoenicopterus roseus,L12464837,"21 Lugar Saez de Tarquinales, Región de Murcia, ES (37,78, -0,756)",2020-10-10 15:55,8,37.7803245,-0.7559223,TRUE,FALSE,TRUE,S74637857
grefla3,Greater Flamingo,Phoenicopterus roseus,L5170186,Rambla del Albujón--desembocadura,2020-10-10 13:16,3,37.7160867,-0.8596158,TRUE,FALSE,FALSE,S74631464
grefla3,Greater Flamingo,Phoenicopterus roseus,L12463509,"4 Diseminado Salinas, San Pedro del Pinatar, Región de Murcia, ES (37,825, -0,761)",2020-10-10 12:35,29,37.825178,-0.7613993,TRUE,FALSE,TRUE,S74630797
grefla3,Greater Flamingo,Phoenicopterus roseus,L6106041,Embalse del Vicario--Cuerpo del embalse,2020-10-10 12:17,14,39.0644882,-3.9614296,TRUE,FALSE,FALSE,S74631080
grefla3,Greater Flamingo,Phoenicopterus roseus,L5186542,Salinas y Arenales de San Pedro PReg--Las Encañizadas,2020-10-10 12:10,NA,37.7832653,-0.7499027,TRUE,FALSE,FALSE,S74630870
grefla3,Greater Flamingo,Phoenicopterus roseus,L4792799,Aiguamolls de l'Empordà PNat--Estany d'en Pericos,2020-10-10 11:45,38,42.2701544,3.12231,TRUE,FALSE,FALSE,S74630418
grefla3,Greater Flamingo,Phoenicopterus roseus,L5575828,Clot de Galvany--Charca Anátidas,2020-10-10 11:30,4,38.2423345,-0.5268717,TRUE,FALSE,FALSE,S74653597
grefla3,Greater Flamingo,Phoenicopterus roseus,L11053406,Lagunas de Campillos--Laguna del Cerero,2020-10-10 11:00,20,37.039347,-4.814154,TRUE,FALSE,FALSE,S74643424
grefla3,Greater Flamingo,Phoenicopterus roseus,L7918375,Marismas del Odiel PNat--Salinas de Astur,2020-10-10 08:50,8,37.2083043,-7.0071427,TRUE,FALSE,FALSE,S74631030
grefla3,Greater Flamingo,Phoenicopterus roseus,L12463529,Marismas del Odiel PNat—Gravera de Puntales,2020-10-10 07:58,NA,37.254237,-7.001502,TRUE,FALSE,TRUE,S74630886
grefla3,Greater Flamingo,Phoenicopterus roseus,L5542943,Embalse del Vicario--Cola de Peralvillo,2020-10-10 07:25,14,39.0760693,-3.9145919,TRUE,FALSE,FALSE,S74630178
grefla3,Greater Flamingo,Phoenicopterus roseus,L5876461,Revolcadores,2020-10-10,1,38.0432919,-2.2967541,TRUE,FALSE,TRUE,S74677486
grefla3,Greater Flamingo,Phoenicopterus roseus,L6350759,Cabo Gata PNat--Salinas-Observatorio 0,2020-10-09 18:22,100,36.7789908,-2.2330785,TRUE,FALSE,FALSE,S74661681
grefla3,Greater Flamingo,Phoenicopterus roseus,L919671,Parc Natural de s'Albufera de Mallorca,2020-10-09 17:35,3,39.7968483,3.1054401,TRUE,FALSE,FALSE,S74603515
grefla3,Greater Flamingo,Phoenicopterus roseus,L10260995,"PN Fondo, Observatorio 2, Elche, Comunidad Valenciana, ES (38,167, -0,723)",2020-10-09 17:12,104,38.1674951,-0.7229163,TRUE,FALSE,TRUE,S74611599
grefla3,Greater Flamingo,Phoenicopterus roseus,L11361420,El Hondo PNat--Reserva Puente del Niño,2020-10-09 12:29,4,38.1685711,-0.7156074,TRUE,FALSE,FALSE,S74611749
grefla3,Greater Flamingo,Phoenicopterus roseus,L5641820,El Hondo PNat - Observatorio Pardillas,2020-10-09 10:00,25,38.1858639,-0.7859516,TRUE,FALSE,TRUE,S74611031
grefla3,Greater Flamingo,Phoenicopterus roseus,L12457505,"Dehesa De Monreal, Dosbarrios, Castilla-La Mancha, ES (39,811, -3,565)",2020-10-09 08:21,74,39.8114793,-3.565137,TRUE,FALSE,TRUE,S74596594
grefla3,Greater Flamingo,Phoenicopterus roseus,L2397474,Desembocadura Guadalfeo,2020-10-09 08:15,1,36.72495,-3.57798,TRUE,FALSE,TRUE,S74599841
grefla3,Greater Flamingo,Phoenicopterus roseus,L8997765,Brazo del Este- Muro de los portugueses,2020-10-08 19:10,6,37.1109811,-6.0365625,TRUE,FALSE,TRUE,S74569179
grefla3,Greater Flamingo,Phoenicopterus roseus,L5070427,Conde Chico,2020-10-08 17:18,1300,37.2031717,-6.0550265,TRUE,FALSE,TRUE,S74564401
grefla3,Greater Flamingo,Phoenicopterus roseus,L4909981,Delta del Llobregat PNat--Espais Naturals del Riu (Area General),2020-10-08 17:00,2,41.3058594,2.120254,TRUE,FALSE,FALSE,S74591707
grefla3,Greater Flamingo,Phoenicopterus roseus,L12452323,"40.691575, 0.798063 Sant Jaume d'Enveja",2020-10-08 12:25,NA,40.6922311,0.7974307,TRUE,FALSE,TRUE,S74574361
grefla3,Greater Flamingo,Phoenicopterus roseus,L7810171,La Breña y Marismas de Barbate PNat--El Cañillo,2020-10-08 11:00,NA,36.1752685,-5.8914422,TRUE,FALSE,FALSE,S74563738
grefla3,Greater Flamingo,Phoenicopterus roseus,L9049858,Delta de l'Ebre PNat--El Violí,2020-10-08 09:45,1,40.6907996,0.8389258,TRUE,FALSE,FALSE,S74573068
grefla3,Greater Flamingo,Phoenicopterus roseus,L3176023,Laguna de El Portil,2020-10-08 09:31,5,37.2124897,-7.04494,TRUE,FALSE,FALSE,S74559322
grefla3,Greater Flamingo,Phoenicopterus roseus,L2068358,Brazo del Este--Área General,2020-10-08 09:30,65,37.1159786,-6.037674,TRUE,FALSE,FALSE,S74678609
grefla3,Greater Flamingo,Phoenicopterus roseus,L5136028,Rota--Costa Ballena,2020-10-08 09:04,2,36.6960115,-6.4106787,TRUE,FALSE,FALSE,S74555048
grefla3,Greater Flamingo,Phoenicopterus roseus,L7004320,Jaraíz de la Vera--Charcas de Cleto y Tortabrevas,2020-10-08,1,40.0106799,-5.744189,TRUE,FALSE,FALSE,S74769361
grefla3,Greater Flamingo,Phoenicopterus roseus,L7261627,Salina de La Tapa--Área General,2020-10-07 18:14,NA,36.5946084,-6.2118983,TRUE,FALSE,FALSE,S74536496
grefla3,Greater Flamingo,Phoenicopterus roseus,L6723720,"11510, Puerto Real ES-Salina la Esperanza",2020-10-07 17:55,27,36.518148,-6.160865,TRUE,FALSE,TRUE,S74554296
grefla3,Greater Flamingo,Phoenicopterus roseus,L4789610,Aiguamolls de l'Empordà PNat--Aguait Quim Franch,2020-10-07 14:56,2,42.2244914,3.0937658,TRUE,FALSE,FALSE,S74523515
grefla3,Greater Flamingo,Phoenicopterus roseus,L3467100,Doñana PN--Marisma de El Rocío,2020-10-07 10:38,6,37.1262444,-6.4857101,TRUE,FALSE,FALSE,S74554444
grefla3,Greater Flamingo,Phoenicopterus roseus,L5342659,Bahía de Cádiz PNat--Salina de Carboneros,2020-10-07 08:39,53,36.3894928,-6.182937,TRUE,FALSE,FALSE,S74519611
grefla3,Greater Flamingo,Phoenicopterus roseus,L4963107,Embalse de Valdecañas--El Gordo,2020-10-07 08:28,1,39.8651496,-5.3566527,TRUE,FALSE,FALSE,S74554010
grefla3,Greater Flamingo,Phoenicopterus roseus,L4069457,Punta y Observatorio de Calaburras,2020-10-07 08:00,13,36.5063118,-4.6444246,TRUE,FALSE,FALSE,S74520626
grefla3,Greater Flamingo,Phoenicopterus roseus,L8355140,Embalse de Cordobilla,2020-10-06 19:56,NA,37.358265,-4.7215278,TRUE,FALSE,FALSE,S74498998
grefla3,Greater Flamingo,Phoenicopterus roseus,L5062629,El Hondo PNat--Observatorio Catral,2020-10-06 19:01,18,38.1735339,-0.7767275,TRUE,FALSE,FALSE,S74498059
grefla3,Greater Flamingo,Phoenicopterus roseus,L6712248,Urbanización Costa Ballena--Estanque,2020-10-06 18:46,1,36.6925622,-6.4202627,TRUE,FALSE,FALSE,S74496589
grefla3,Greater Flamingo,Phoenicopterus roseus,L3926470,Ses Salines (P.N. ses Salines d'Eivissa),2020-10-06 17:01,232,38.8611421,1.3749218,TRUE,FALSE,FALSE,S74498187
grefla3,Greater Flamingo,Phoenicopterus roseus,L1122057,Delta de l'Ebre PNat--Area general,2020-10-06 14:40,NA,40.688367,0.8268499,TRUE,FALSE,FALSE,S74499189
grefla3,Greater Flamingo,Phoenicopterus roseus,L8813420,Lagunas de Campillos--Laguna de Cerero,2020-10-06 12:00,5,37.0393703,-4.8142364,TRUE,FALSE,TRUE,S74520644
grefla3,Greater Flamingo,Phoenicopterus roseus,L3906629,Lagunas de la Mata y Torrevieja PNat--Área General,2020-10-06 10:45,6,38.0238218,-0.6834269,TRUE,FALSE,FALSE,S74484644
grefla3,Greater Flamingo,Phoenicopterus roseus,L918143,Delta del Llobregat PNat--Area general,2020-10-06 10:30,4,41.2849015,2.059164,TRUE,FALSE,FALSE,S74485351
grefla3,Greater Flamingo,Phoenicopterus roseus,L2708631,Embalse de la Cancelada del Taraje,2020-10-06 08:40,1,36.4699757,-5.0537217,TRUE,FALSE,FALSE,S74481536
grefla3,Greater Flamingo,Phoenicopterus roseus,L4054782,Miguel Esteban--Balsas,2020-10-05 19:00,2,39.5160789,-3.0525684,TRUE,FALSE,FALSE,S74530681
grefla3,Greater Flamingo,Phoenicopterus roseus,L4792659,Delta de l'Ebre PNat--Pont del Través,2020-10-05 09:16,NA,40.6535795,0.6859185,TRUE,FALSE,FALSE,S74442637
grefla3,Greater Flamingo,Phoenicopterus roseus,L7469355,Salina Nuestra Señora de los Desamparados,2020-10-05 08:52,24,36.5708573,-6.2077236,TRUE,FALSE,FALSE,S74442915
grefla3,Greater Flamingo,Phoenicopterus roseus,L5431226,Alcañiz--Salada Pequeña,2020-10-05 08:07,6,41.0433038,-0.2179456,TRUE,TRUE,FALSE,S74442203
grefla3,Greater Flamingo,Phoenicopterus roseus,L12428103,"40°42'48.5""N 0°40'08.6""E Balada",2020-10-04 17:40,NA,40.7111754,0.6640658,TRUE,FALSE,TRUE,S74426419
grefla3,Greater Flamingo,Phoenicopterus roseus,L4790906,Delta de l'Ebre PNat--Badia del Fangar area general,2020-10-04 17:30,1,40.7725717,0.7562945,TRUE,FALSE,FALSE,S74406817
grefla3,Greater Flamingo,Phoenicopterus roseus,L4003421,Delta de l'Ebre PNat--Salines de Sant Antoni,2020-10-04 15:45,1500,40.6406868,0.742135,TRUE,FALSE,FALSE,S74400812
grefla3,Greater Flamingo,Phoenicopterus roseus,L4792661,Delta de l'Ebre PNat--Torre de l'Alfacada,2020-10-04 14:45,10,40.6869333,0.8497768,TRUE,FALSE,FALSE,S74413673
grefla3,Greater Flamingo,Phoenicopterus roseus,L4793459,Delta de l'Ebre PNat--Finca DACSA,2020-10-04 13:00,30,40.6928088,0.8230519,TRUE,FALSE,FALSE,S74397188
grefla3,Greater Flamingo,Phoenicopterus roseus,L4793587,Delta de l'Ebre PNat--Illa de Riu,2020-10-04 11:50,500,40.686718,0.816722,TRUE,FALSE,FALSE,S74442787
grefla3,Greater Flamingo,Phoenicopterus roseus,L12422362,"Delta de l'Ebre, Amposta ES-Cataluña 40.71090, 0.66757",2020-10-04 11:38,200,40.710904,0.667572,TRUE,FALSE,TRUE,S74394777
grefla3,Greater Flamingo,Phoenicopterus roseus,L10315868,Salinas de Santa Pola PNat -- camino del vertedero,2020-10-04 11:33,NA,38.199591,-0.579484,TRUE,FALSE,TRUE,S74463551
grefla3,Greater Flamingo,Phoenicopterus roseus,L2528489,Txingudi--Plaiaundi,2020-10-04 11:23,1,43.3489603,-1.7925982,TRUE,TRUE,FALSE,S74396508
grefla3,Greater Flamingo,Phoenicopterus roseus,L4064630,Doñana PNat--Codo de la Esparraguera,2020-10-04 11:04,85,36.8890945,-6.2474442,TRUE,FALSE,FALSE,S74415886
grefla3,Greater Flamingo,Phoenicopterus roseus,L10777237,Txingudi--Osinbiribil,2020-10-04 10:58,1,43.3430856,-1.7835238,TRUE,TRUE,FALSE,S74400562
grefla3,Greater Flamingo,Phoenicopterus roseus,L4838658,Delta de l'Ebre PNat--Illa de Sapinya,2020-10-04 10:57,150,40.7164518,0.6542444,TRUE,FALSE,FALSE,S74394892
grefla3,Greater Flamingo,Phoenicopterus roseus,L7206679,"114 Carrer Eucaliptus, L'Eucaliptus, Catalunya, ES (40,66, 0,786)",2020-10-04 10:24,280,40.659772,0.7858576,TRUE,FALSE,TRUE,S74393520
grefla3,Greater Flamingo,Phoenicopterus roseus,L12422542,"Punta Umbría, Andalucía, ES (37,192, -6,965)",2020-10-04 10:13,1,37.1921529,-6.9653857,TRUE,FALSE,TRUE,S74395974
grefla3,Greater Flamingo,Phoenicopterus roseus,L12444794,Irun,2020-10-04 09:45,1,43.3394683,-1.7902515,TRUE,TRUE,FALSE,S74530604
grefla3,Greater Flamingo,Phoenicopterus roseus,L10780468,Marisma de Adventus,2020-10-04 09:24,28,36.8922323,-6.2297986,TRUE,FALSE,FALSE,S74415618
grefla3,Greater Flamingo,Phoenicopterus roseus,L1961806,L'Albufera PNat--El Raco de l'Olla,2020-10-04 09:19,41,39.3345962,-0.3174877,TRUE,FALSE,FALSE,S74393112
grefla3,Greater Flamingo,Phoenicopterus roseus,L4919805,Marjal d'Almardà,2020-10-04 09:16,13,39.7104012,-0.2046633,TRUE,FALSE,FALSE,S74397406
grefla3,Greater Flamingo,Phoenicopterus roseus,L6313861,El Hondo PNat--Ruta Roja,2020-10-04 09:05,61,38.2003368,-0.7611551,TRUE,FALSE,FALSE,S74395002
grefla3,Greater Flamingo,Phoenicopterus roseus,L6234855,Delta de l'Ebre PNat--Hemidelta Sud Area General,2020-10-04 09:00,NA,40.6776438,0.6885338,TRUE,FALSE,FALSE,S74472044
grefla3,Greater Flamingo,Phoenicopterus roseus,L12427159,"Parque Natural del El Fond d'Elx-Crevillent, todo el área.",2020-10-04 09:00,300,38.1901867,-0.753862,TRUE,FALSE,TRUE,S74421684
grefla3,Greater Flamingo,Phoenicopterus roseus,L6874479,Mora -- cola del Embalse de Finisterre,2020-10-04 08:11,5,39.6164001,-3.698101,TRUE,FALSE,FALSE,S74393709
grefla3,Greater Flamingo,Phoenicopterus roseus,L4937715,Delta de l'Ebre PNat--l'Encanyissada--Observatori oest,2020-10-04 07:30,200,40.6429717,0.6399429,TRUE,FALSE,FALSE,S74392228
grefla3,Greater Flamingo,Phoenicopterus roseus,L12424551,"Unnamed Road, Crevillent, Comunidad Valenciana, ES (38,201, -0,758)",2020-10-03 17:30,25,38.2014741,-0.758285,TRUE,FALSE,TRUE,S74406886
grefla3,Greater Flamingo,Phoenicopterus roseus,L6296988,"Río Guadaira, Dos Hermanas-Coria del Rio",2020-10-03 17:10,350,37.2936354,-5.9997817,TRUE,FALSE,TRUE,S74357516
grefla3,Greater Flamingo,Phoenicopterus roseus,L8561088,Urdaibai Reserva de la Biosfera--Sendero Forua-Kortezubi-Urdaibai Bird Center,2020-10-03 17:00,3,43.3355948,-2.6664575,TRUE,TRUE,FALSE,S74368886
grefla3,Greater Flamingo,Phoenicopterus roseus,L2521421,Txingudi--Jaizubia,2020-10-03 15:17,1,43.3467571,-1.8145623,TRUE,TRUE,FALSE,S74351113
grefla3,Greater Flamingo,Phoenicopterus roseus,L7488698,Veta La Palma--Area general,2020-10-03 11:21,NA,36.9642644,-6.2323044,TRUE,FALSE,FALSE,S74344951
grefla3,Greater Flamingo,Phoenicopterus roseus,L6103508,Tablas de Daimiel PN--Pasarelas e Isla del Pan,2020-10-03 09:58,8,39.1368406,-3.7064159,TRUE,FALSE,FALSE,S74349279
grefla3,Greater Flamingo,Phoenicopterus roseus,L3270741,Marismas del Odiel PNat--General,2020-10-03 09:15,227,37.2391436,-6.96486,TRUE,FALSE,FALSE,S74346474
grefla3,Greater Flamingo,Phoenicopterus roseus,L6667971,Punta Entinas ParNat--Cerrillos,2020-10-03 09:00,NA,36.7066736,-2.6667509,TRUE,FALSE,FALSE,S74346729
grefla3,Greater Flamingo,Phoenicopterus roseus,L8662908,Embalse de la Colada--Área general,2020-10-03 08:39,1,38.5012181,-5.0075929,TRUE,FALSE,FALSE,S74345857
grefla3,Greater Flamingo,Phoenicopterus roseus,L12409517,"Autovía Huelva-Punta Umbría, Punta Umbría ES-Andalucía 37.22577, -7.02233",2020-10-02 19:43,200,37.225768,-7.022325,TRUE,FALSE,TRUE,S74322223
grefla3,Greater Flamingo,Phoenicopterus roseus,L4793282,Delta de l'Ebre PNat--Plataforma del Trabucador,2020-10-02 13:49,NA,40.6295879,0.741781,TRUE,FALSE,FALSE,S74314826
grefla3,Greater Flamingo,Phoenicopterus roseus,L1354806,EDAR Garrucha-Mojacar-Turre,2020-10-02 12:27,1,37.170248,-1.8570521,TRUE,FALSE,FALSE,S74308935
grefla3,Greater Flamingo,Phoenicopterus roseus,L2066221,Cabo Gata PNat--Salinas,2020-10-02 12:00,300,36.764673,-2.2199078,TRUE,FALSE,FALSE,S74309909
grefla3,Greater Flamingo,Phoenicopterus roseus,L3978499,Aiguamolls de l'Empordà PNat--Aguait del Bruel,2020-10-02 11:30,NA,42.2081796,3.1042922,TRUE,FALSE,FALSE,S74311493
grefla3,Greater Flamingo,Phoenicopterus roseus,L3978507,Aiguamolls de l'Empordà PNat--Aguait del Gall Marí,2020-10-02 10:00,NA,42.2109133,3.1019425,TRUE,FALSE,FALSE,S74311404
grefla3,Greater Flamingo,Phoenicopterus roseus,L3608836,Doñana PN--Centro de Visitantes La Rocina,2020-10-02 09:23,1,37.1262104,-6.4988154,TRUE,FALSE,FALSE,S74306771
grefla3,Greater Flamingo,Phoenicopterus roseus,L8128635,"Camino a las Encañizadas, San Pedro Del Pinatar",2020-10-02 08:45,62,37.8193562,-0.775597,TRUE,FALSE,TRUE,S74314407
grefla3,Greater Flamingo,Phoenicopterus roseus,L6683834,El Carmolí,2020-10-02 08:17,2,37.705153,-0.849697,TRUE,FALSE,TRUE,S74305601
grefla3,Greater Flamingo,Phoenicopterus roseus,L6177434,Laguna de La Mata PNat--Centro de Interpretación,2020-10-02 07:51,4,38.0258502,-0.6665611,TRUE,FALSE,FALSE,S74312594
grefla3,Greater Flamingo,Phoenicopterus roseus,L4838637,Delta de l'Ebre PNat--Filtre verd del Clot,2020-10-01 18:55,18,40.6626827,0.7006145,TRUE,FALSE,FALSE,S74286563
grefla3,Greater Flamingo,Phoenicopterus roseus,L4894664,El Hondo PNat--Campos de Vistabella,2020-10-01 16:58,NA,38.1579792,-0.7270718,TRUE,FALSE,FALSE,S74283363
grefla3,Greater Flamingo,Phoenicopterus roseus,L3024159,Bahía de Cádiz PNat--Isla del Trocadero,2020-10-01 16:00,NA,36.5148445,-6.2104297,TRUE,FALSE,FALSE,S74307421
grefla3,Greater Flamingo,Phoenicopterus roseus,L4937765,Aiguamolls de l'Empordà PNat--Depuradora d'Empuriabrava,2020-10-01 15:09,NA,42.2440229,3.1041956,TRUE,FALSE,FALSE,S74272649
grefla3,Greater Flamingo,Phoenicopterus roseus,L12401883,"Parc Natural del Delta de l'Ebre, L'Ampolla ES-Catalonia 40.77946, 0.71285",2020-10-01 11:54,NA,40.779461,0.712851,TRUE,FALSE,TRUE,S74272953
grefla3,Greater Flamingo,Phoenicopterus roseus,L2347053,El Estrecho PNat--Isla de Las Palomas,2020-10-01 10:23,3,36.0015697,-5.6100569,TRUE,FALSE,FALSE,S74271411
grefla3,Greater Flamingo,Phoenicopterus roseus,L12498805,Observatoire des paluns,2020-10-14 10:00,1,43.4035122,5.1862954,TRUE,FALSE,TRUE,S74836576
grefla3,Greater Flamingo,Phoenicopterus roseus,L6121878,RNN des Marais du Vigueirat (RNN175),2020-10-14 08:26,16,43.5360739,4.7534323,TRUE,FALSE,FALSE,S74798917
