"id","lat","lon","place","name","country"
1631745795,43.5196011,16.4420449,"neighbourhood","Glavičine","croatia"
1631745798,43.5184036,16.4663294,"suburb","Kocunar","croatia"
1631745821,43.514789,16.4385284,"suburb","Lovret","croatia"
1631745826,43.5095632,16.4067055,"locality","Sedlo","croatia"
1631745833,43.5181098,16.437215,"neighbourhood","Skalice","croatia"
1631745837,43.5329504,16.4907258,"suburb","Smiljanovac","croatia"
1631745851,43.5084736,16.4700776,"neighbourhood","Smrdečac","croatia"
1631745861,43.5090633,16.4674651,"suburb","Split 3","croatia"
1631745869,43.51681,16.4427636,"neighbourhood","Sukoišan","croatia"
1631745874,43.5161318,16.4369536,"neighbourhood","Table","croatia"
1631745876,43.5351486,16.4864695,"suburb","Širina","croatia"
1631752735,43.5138847,16.4872988,"neighbourhood","Dragovode","croatia"
1631752747,43.517029,16.5018085,"neighbourhood","Kila","croatia"
1631752749,43.5049281,16.4203784,"suburb","Meje","croatia"
1631752750,43.5082764,16.5255967,"suburb","Šine","croatia"
1631759834,43.5073498,16.4352296,"locality","Matejuška","croatia"
1631765778,43.5316671,16.4629316,"village","Vranjic","croatia"
1633821812,45.4400302,16.247187,"village","Novo Selište","croatia"
1634242871,45.4300779,16.943326,"village","Jamarica","croatia"
1634422263,43.5182538,16.1368139,"village","Poljica","croatia"
1637459722,45.5547698,15.8982421,"village","Selsko Brdo","croatia"
1637754459,45.4479991,15.2600399,"village","Kasuni","croatia"
1637754463,45.4511423,15.2502303,"village","Pribanjci","croatia"
1638167584,43.7217212,16.3758339,"hamlet","Borozani","croatia"
1638167591,43.7459876,16.2533971,"village","Donje Vinovo","croatia"
1638167597,43.7268028,16.4352341,"hamlet","Kerumi","croatia"
1638167602,43.7294081,16.3752788,"village","Ramljane","croatia"
1638167643,43.7358883,16.4107889,"hamlet","Šundovi","croatia"
1638871870,43.7063233,16.2882521,"hamlet","Baričevići","croatia"
1638871901,43.6738832,16.2610721,"village","Divojevići","croatia"
1638871905,43.7182444,16.2369892,"village","Donje Utore","croatia"
1638871912,43.6976163,16.3159149,"hamlet","Donji Božići","croatia"
1638871919,43.6838163,16.3337511,"hamlet","Donji Matasi","croatia"
1638871930,43.7058655,16.2679822,"hamlet","Donji Milići","croatia"
1638871931,43.7349652,16.3088409,"village","Gornje Vinovo","croatia"
1638871934,43.7148042,16.3204347,"hamlet","Gornji Božići","croatia"
1638871939,43.6919086,16.3520704,"hamlet","Gornji Matasi","croatia"
1638871946,43.7030362,16.2759553,"hamlet","Gornji Milići","croatia"
1638871979,43.6709489,16.3009194,"hamlet","Kalaši","croatia"
1638871991,43.71643,16.2455844,"hamlet","Kerani","croatia"
1638872000,43.6713336,16.3021136,"village","Kladnjice","croatia"
1638872024,43.7142548,16.2610835,"hamlet","Melvani","croatia"
1638872039,43.7278965,16.4646144,"hamlet","Muslimi Donji","croatia"
1638872044,43.7264786,16.2137814,"village","Nevest","croatia"
1638872057,43.7116528,16.2390849,"hamlet","Pavići","croatia"
1638872070,43.705673,16.3140718,"hamlet","Perajice","croatia"
1638872139,43.689229,16.2165762,"village","Visoka","croatia"
1638872144,43.719043,16.2037191,"hamlet","Višići","croatia"
1638872386,43.6759286,16.2933495,"hamlet","Šilovići","croatia"
1638974791,43.6661332,16.4773178,"hamlet","Barać","croatia"
1638974792,43.6693601,16.3816219,"hamlet","Bilobrci","croatia"
1638974796,43.6639277,16.3717521,"village","Nisko","croatia"
1639042543,43.4165837,16.7644727,"hamlet","Gorica","croatia"
1639253290,43.6459156,16.329171,"hamlet","Bašići","croatia"
1639253297,43.6479529,16.3177593,"hamlet","Delići","croatia"
1639253307,43.6431419,16.4503066,"hamlet","Maleš","croatia"
1639253326,43.6429858,16.3454003,"hamlet","Tadići","croatia"
1639301894,43.656866,16.2357543,"village","Bogdanovići","croatia"
1639301896,43.6629364,16.2294266,"hamlet","Rogulji","croatia"
1639301899,43.6544051,16.2861653,"locality","Tešijine staje","croatia"
1639344603,43.6265239,16.2047229,"hamlet","Prisoje","croatia"
1639378366,43.6199425,16.2491519,"hamlet","Borzići","croatia"
1639378382,43.6388272,16.2058041,"hamlet","Šustići","croatia"
1639424268,43.6201306,16.2984106,"hamlet","Kozlice","croatia"
1639424288,43.6271065,16.3208544,"hamlet","Krivići","croatia"
1639424298,43.6218534,16.3576984,"hamlet","Stričevići","croatia"
1639424302,43.6208393,16.3228136,"hamlet","Strižaci","croatia"
1639424305,43.624107,16.2891107,"hamlet","Strižaci","croatia"
1639424309,43.6239935,16.3333361,"hamlet","Tešije","croatia"
1639455368,43.6260934,16.3440375,"hamlet","Gornji Kelami","croatia"
1639455369,43.6384668,16.377609,"hamlet","Grubišići","croatia"
1639455372,43.6268013,16.3866057,"village","Korušce","croatia"
1639455378,43.6211099,16.3814746,"hamlet","Marović","croatia"
1639455379,43.6173624,16.4352559,"hamlet","Novakovići (Galci)","croatia"
1639455383,43.6224676,16.4901141,"village","Prugovo","croatia"
1639455385,43.6325764,16.446647,"hamlet","Rožići","croatia"
1639455386,43.6209803,16.3951145,"hamlet","Topići","croatia"
1639474307,43.6037667,16.4540587,"village","Veliki Bročanac","croatia"
1639474313,43.5933037,16.5009741,"village","Konjsko","croatia"
1639663549,45.1367125,14.8410058,"village","Ledenice","croatia"
1639666024,45.1366961,14.8212434,"village","Donji Zagon","croatia"
1639746959,45.1518165,14.8464143,"village","Bater","croatia"
1640891852,43.5966987,16.3080807,"hamlet","Bralići","croatia"
1640891879,43.614684,16.342286,"hamlet","Donji Kelami","croatia"
1640891884,43.5795093,16.2416158,"hamlet","Dujlovići","croatia"
1640891887,43.6075676,16.2975196,"hamlet","Galići","croatia"
1640891892,43.6040738,16.3211743,"hamlet","Bejići","croatia"
1640891903,43.6119747,16.367801,"hamlet","Ljubići","croatia"
1640891909,43.6036529,16.2781698,"hamlet","Lončari","croatia"
1640891912,43.6003942,16.2548526,"hamlet","Lučići","croatia"
1640891916,43.5813435,16.3254481,"locality","Malačka","croatia"
1640891917,43.6185007,16.2318242,"hamlet","Maljkovići","croatia"
1640891920,43.5940313,16.31245,"hamlet","Milići","croatia"
1640891923,43.5880148,16.2696039,"village","Opor","croatia"
1640891935,43.608764,16.2531467,"hamlet","Papići","croatia"
1640891940,43.6195423,16.2151872,"hamlet","Balovi","croatia"
1640891943,43.5959097,16.32122,"hamlet","Pod Malačka","croatia"
1640891945,43.6104169,16.3266102,"hamlet","Rajčići","croatia"
1640891948,43.5642597,16.2975468,"village","Sadine","croatia"
1640891954,43.5939813,16.3001805,"hamlet","Veljače","croatia"
1640892081,43.6117321,16.2746895,"hamlet","Đirlići","croatia"
1640892082,43.6184841,16.208843,"hamlet","Šećeri","croatia"
1640892083,43.5998367,16.2505471,"hamlet","Šimići","croatia"
1640892084,43.6054217,16.272783,"hamlet","Škarići","croatia"
1640892085,43.6000458,16.2847187,"hamlet","Škopljanci","croatia"
1642167402,43.5737998,16.4619292,"village","Blaca","croatia"
1642167405,43.5734013,16.4756653,"hamlet","Bobani","croatia"
1642167494,43.5753834,16.4554246,"hamlet","Čerine","croatia"
1642181318,43.5560149,16.2715951,"hamlet","Papići","croatia"
1642199187,43.5406543,16.2099559,"village","Seget Gornji","croatia"
1643153546,45.4532035,16.2560801,"village","Brest Pokupski","croatia"
1643153547,45.4731733,16.2445581,"village","Mala Gorica","croatia"
1644404898,45.8637726,17.407137,"village","Brezik","croatia"
1645570515,43.6793164,16.4891178,"hamlet","Jelavići","croatia"
1649827574,45.4918569,13.5105772,"hamlet","Volparija","croatia"
1652235450,45.7212659,18.6764084,"village","Kozarac","croatia"
1653492447,45.1878695,13.6745535,"hamlet","Dračevac","croatia"
1654559023,45.975798,16.0184101,"village","Gornja Stubica","croatia"
1656611375,43.2468473,17.3857433,"hamlet","Pekuša","croatia"
1656900487,43.5412999,16.4929733,"suburb","Bilankuša","croatia"
1657519413,44.155579,15.8580951,"village","Kaštel Žegarski","croatia"
1657519417,44.1667081,15.8469668,"village","Nadvoda","croatia"
1658411223,44.5308849,14.8964217,"village","Gajac","croatia"
1661569021,43.3676232,17.2666722,"hamlet","Bilići","croatia"
1661569079,43.3644271,17.2717422,"hamlet","Glavote","croatia"
1661569092,43.2803448,17.3383455,"village","Greda","croatia"
1661569096,43.2924514,17.3134025,"village","Grljušići","croatia"
1661569105,43.2873324,17.3289349,"village","Jabuka","croatia"
1661569145,43.3598203,17.2717004,"hamlet","Kundidi","croatia"
1661569152,43.2836792,17.332942,"village","Kupinjak","croatia"
1661569156,43.2868596,17.3121985,"village","Kurilji","croatia"
1661569188,43.3613665,17.2804245,"isolated_dwelling","Maici","croatia"
1661569217,43.2874228,17.3195807,"village","Mijaca","croatia"
1661569244,43.3653227,17.2670271,"village","Sebišina","croatia"
1661569275,43.291898,17.3089188,"village","Vlake","croatia"
1666279051,45.3881654,14.2498756,"hamlet","Lisina","croatia"
1666950404,45.2781192,14.243195,"hamlet","Lovranska Draga","croatia"
1666950411,45.2873583,14.2570996,"hamlet","Jurani","croatia"
1666950412,45.2805833,14.2605518,"hamlet","Tuliševica","croatia"
1666950417,45.2766857,14.2633561,"hamlet","Oraj","croatia"
1666950426,45.2819967,14.2630952,"hamlet","Janjetići","croatia"
1666968643,45.310769,14.2701029,"locality","Roketići","croatia"
1666968651,45.2890439,14.257518,"hamlet","Ivulići","croatia"
1666968656,45.2997781,14.2659512,"hamlet","Obrš","croatia"
1666968670,45.301232,14.264006,"locality","Dražica","croatia"
1666968675,45.3040073,14.2630219,"hamlet","Dobreć","croatia"
1666968682,45.2950057,14.2589294,"hamlet","Bašani","croatia"
1666968691,45.2999041,14.2616861,"hamlet","Orbani","croatia"
1666968695,45.3053618,14.2659141,"hamlet","Gržanići","croatia"
1666968698,45.2942124,14.2696309,"locality","Zaheji","croatia"
1666968701,45.3076334,14.2744262,"village","Oprič","croatia"
1666977100,45.2774784,14.2690797,"hamlet","Labinsko","croatia"
1668112344,46.2087622,16.4546934,"village","Tuhovec","croatia"
1670146304,43.5350785,16.4901165,"locality","Gospin otok","croatia"
1670476977,45.308117,14.2157795,"hamlet","Poklon","croatia"
1683288495,43.5321412,16.493521,"suburb","Japirko","croatia"
1686108820,43.765447,16.5530668,"hamlet","Cvitkovići","croatia"
1686108821,43.765776,16.5431308,"hamlet","Glavinići","croatia"
1686108822,43.7657853,16.5516105,"hamlet","Glavurdići","croatia"
1686780638,45.5479053,15.8695123,"village","Gradec Pokupski","croatia"
1688835589,45.3183207,14.1552377,"hamlet","Baričevići","croatia"
1688835590,45.3273355,14.1409574,"hamlet","Mavrovija","croatia"
1688835591,45.3309542,14.1395857,"hamlet","Molji","croatia"
1688835594,45.3140496,14.1357755,"hamlet","Sergovija","croatia"
1689258809,45.3356151,14.1342753,"isolated_dwelling","Purini","croatia"
1689258822,45.3404937,14.1186692,"isolated_dwelling","Mikuličići","croatia"
1689258831,45.338924,14.1199289,"isolated_dwelling","Orešje","croatia"
1689258835,45.3416185,14.1246472,"hamlet","Perčini","croatia"
1689258838,45.3332631,14.1319223,"isolated_dwelling","Prašići","croatia"
1689258851,45.3151617,14.1422028,"isolated_dwelling","Rušanija","croatia"
1689320351,45.3215166,14.1448917,"hamlet","Kikovija","croatia"
1692112148,45.3202604,14.1665796,"hamlet","Brci","croatia"
1692112159,45.3669762,14.1043792,"hamlet","Dvorani","croatia"
1692112160,45.36235,14.1040285,"hamlet","Pristava","croatia"
1692112165,45.3694212,14.1023072,"hamlet","Prosijani","croatia"
1692112167,45.3199516,14.1738204,"hamlet","Zrinšćak","croatia"
1694578380,44.1666351,15.1870827,"village","Kožino primorje","croatia"
1694608387,43.6614503,15.9448307,"village","Žaborić","croatia"
1694754335,43.6344842,15.9692544,"village","Grebaštica","croatia"
1694835981,43.9069137,16.5190739,"hamlet","Čubrice","croatia"
1699285955,42.4614223,27.4794174,"locality","нос Форос","croatia"
1701469406,45.2363916,14.5513075,"village","Pušća","croatia"
1701512319,44.0724193,16.5732659,"hamlet","Vranići","croatia"
1701922828,43.6250304,16.0078764,"hamlet","Banovci","croatia"
1701922830,43.6310533,16.016822,"hamlet","Brnjača","croatia"
1701922831,43.6125705,15.927453,"village","Dolac","croatia"
1701922832,43.6224732,16.0131133,"hamlet","Sverčići","croatia"
1702242385,43.8803829,15.5445041,"hamlet","Dolaške Drage","croatia"
1704324750,45.7729532,17.6921656,"village","Josipovo","croatia"
1704351055,45.7622809,17.6607945,"village","Gornji Miholjac","croatia"
1704351063,45.7628946,17.6230719,"village","Španat","croatia"
1704351179,45.7442395,17.6916506,"village","Bakić","croatia"
1704389121,45.3370051,18.7870472,"village","Ostrovo","croatia"
1704502606,43.6212269,15.966903,"village","Kalina","croatia"
1704502623,43.6108489,15.9768862,"hamlet","Draga","croatia"
1707770142,45.3438505,17.6764814,"suburb","Sajmište","croatia"
1710499414,46.2220831,16.3110767,"village","Beletinec","croatia"
1710516422,46.2452676,16.3244448,"village","Sveti Ilija","croatia"
1710516425,46.2481631,16.3052152,"village","Beretinec","croatia"
1710516428,46.2451055,16.3373363,"village","Doljan","croatia"
1712576165,46.2438554,16.3308431,"village","Žigrovec","croatia"
1712576167,46.2588557,16.3827921,"village","Donji Kneginec","croatia"
1712576169,46.2542127,16.2716199,"village","Črešnjevo","croatia"
1712588321,46.220183,16.2916031,"village","Filipići","croatia"
1714485193,46.046751,15.9394231,"village","Kotarice","croatia"
1715916171,43.131614,16.9282234,"village","Gdinj","croatia"
1715916172,43.1360335,16.9387012,"village","Visoka","croatia"
1715931744,46.2212061,16.3199457,"village","Krušljevec","croatia"
1725785175,45.5314936,16.7212101,"village","Ciglenica","croatia"
1725785176,45.5492053,16.7657012,"village","Selište","croatia"
1726352845,45.7391216,15.7052572,"village","Novo Selo Okićko","croatia"
1726352847,45.7451917,15.6897096,"village","Poljanica Okićka","croatia"
1726355943,45.7401667,15.7232543,"village","Gornja Purgarija","croatia"
1731199030,45.4583272,13.545139,"hamlet","Kagarot","croatia"
1731243639,45.4572485,13.5646185,"hamlet","Soši","croatia"
1732800159,43.3179957,17.3089718,"hamlet","Akmandžići","croatia"
1732800185,43.319605,17.3001056,"village","Dornji Vranjesi","croatia"
1732975093,45.5723751,15.8914622,"village","Dvoranci","croatia"
1732975094,45.5816828,15.8678921,"village","Topolovec Pisarovinski","croatia"
1732982581,45.4496138,13.5740105,"hamlet","Kmeti","croatia"
1732982585,45.435109,13.5922012,"hamlet","Vardica","croatia"
1732982591,45.4343156,13.5810306,"hamlet","Vilanija","croatia"
1733865754,43.6536057,15.9513116,"hamlet","Žaborić","croatia"
1735541400,43.7054571,15.9424727,"hamlet","Tare","croatia"
1735541426,43.7014197,15.9466124,"hamlet","Spahije","croatia"
1735541483,43.6464171,16.0634279,"hamlet","Iličići","croatia"
1735541587,43.6286282,16.0836625,"hamlet","Kneževići","croatia"
1736583323,43.5434171,16.4655737,"suburb","Bunje","croatia"
1736742332,45.7739004,15.9637947,"neighbourhood","Trnsko","croatia"
1736742921,45.816136,16.1719187,"neighbourhood","Sesvetski Kraljevec","croatia"
1736744285,45.7850958,15.9236912,"neighbourhood","Jarun","croatia"
1736744792,45.8057873,15.9145587,"neighbourhood","Oranice","croatia"
1736747710,45.8051975,15.8702588,"neighbourhood","Jankomir","croatia"
1736747786,45.8429619,15.996433,"neighbourhood","Gornji Bukovec","croatia"
1738033576,45.3137241,13.6532182,"hamlet","Rogovići","croatia"
1739083900,46.2209871,16.8861641,"village","Torčec","croatia"
1739153789,45.3520924,14.4662156,"neighbourhood","Svilno","croatia"
1739165777,45.3428636,14.4650137,"suburb","Orehovica","croatia"
1739874028,45.2160178,13.6645861,"hamlet","Buići","croatia"
1739874029,45.2198827,13.6717171,"hamlet","Filipini","croatia"
1739874030,45.2158902,13.6567847,"village","Kadumi","croatia"
1739882303,45.2210988,13.6578424,"hamlet","Radoši kod Žbandaja","croatia"
1739882304,45.2287112,13.6547874,"hamlet","Veleniki","croatia"
1740008163,45.8102007,16.0447067,"neighbourhood","Vukomerec","croatia"
1743670890,42.4635696,27.5857535,"locality","нос Атия","croatia"
1744039742,44.8185678,14.3506695,NA,"Martinšćica","croatia"
1744407381,45.2127829,13.7198433,"hamlet","Bonaci","croatia"
1744412199,45.2111605,13.7048963,"hamlet","Ladrovići","croatia"
1744595380,45.450667,18.5598867,"village","Dopsin","croatia"
1744595465,45.4612333,18.5707014,"village","Vladislavci","croatia"
1744803083,45.1947532,13.701302,"hamlet","Kirmenjak","croatia"
1746224826,45.2633693,13.7261749,"hamlet","Barat","croatia"
1747992197,45.2822279,13.7395272,"hamlet","Benčani","croatia"
1747992198,45.272342,13.7481193,"hamlet","Bucalovići","croatia"
1747992199,45.2869434,13.7374225,"hamlet","Deklevi","croatia"
1747992200,45.2910397,13.743906,"hamlet","Srebrnići","croatia"
1747992289,45.2829403,13.7522683,"hamlet","Štuti","croatia"
1748877916,44.0003329,15.4294154,"village","Sikovo","croatia"
1749289009,45.4763786,13.5474836,"hamlet","Grupija","croatia"
1749289010,45.4846844,13.5314861,"hamlet","Medigija","croatia"
1749838945,45.3911519,13.5578166,"hamlet","Babići","croatia"
1749838949,45.3846155,13.5725183,"hamlet","Barići","croatia"
1749838952,45.395568,13.5477611,"hamlet","Dolinci","croatia"
1750739785,45.2088412,13.8718448,"hamlet","Munci","croatia"
1752577558,45.3357867,13.7349922,"hamlet","Bajkini","croatia"
1752577559,45.3413869,13.7420341,"hamlet","Vrbani","croatia"
1752577560,45.3463095,13.7469646,"hamlet","Žudetići","croatia"
1752620840,45.3278249,13.690232,"hamlet","Cerjani","croatia"
1752620841,45.3322459,13.7108904,"hamlet","Čuki","croatia"
1752620842,45.3228696,13.7360135,"hamlet","Danci","croatia"
1752620843,45.3287728,13.7301157,"village","Markovići","croatia"
1755966244,45.5132794,15.9241881,"village","Lijevi Štefanki","croatia"
1757158764,44.0835141,15.4231812,"village","Prkos","croatia"
1757262601,44.3361867,16.2014741,"village","Dugopolje","croatia"
1757262602,44.3127028,16.195886,"village","Kaldrma","croatia"
1757658714,45.3481635,14.6394097,"locality","Dom ""Izviđača""","croatia"
1758317209,43.4496145,16.0901451,NA,"Drvenik Mali","croatia"
1758317218,43.4501861,16.1448329,NA,"Drevnik Veli","croatia"
1760691242,43.4157057,16.9086887,"hamlet","Carevici","croatia"
1761790386,45.415762,13.5867562,"hamlet","Donji Picudo","croatia"
1761790387,45.3843912,13.5924673,"hamlet","Lukoni","croatia"
1761790388,45.4122444,13.5915608,"hamlet","Momikija","croatia"
1761790502,45.39411,13.585805,"hamlet","Šverki","croatia"
1765630081,44.3902982,14.6760433,"locality","Šijakovac","croatia"
1765630087,44.3978368,14.7061818,NA,"Karf","croatia"
1765630092,44.4134944,14.6770985,NA,"Samotvorac","croatia"
1765630119,44.4010995,14.6594983,NA,"Rt Borci","croatia"
1765639404,44.3532396,14.7042766,NA,"Mavrova","croatia"
1765639405,44.3468976,14.7209466,NA,"Južni Arat","croatia"
1765639406,44.3505052,14.7290475,NA,"Arat","croatia"
1765655252,44.3805921,14.6890027,"locality","Podgomiline","croatia"
1767492598,45.5233281,16.2797236,"village","Greda","croatia"
1767496176,45.4157136,16.4533147,"village","Blinjski Kut","croatia"
1767497281,45.3773065,16.4934341,"village","Brđani","croatia"
1767501350,45.3104685,16.5536323,"village","Gornji Hrastovac","croatia"
1767502489,45.2788379,16.5445613,"village","Graboštani","croatia"
1767503412,45.2560835,16.530501,"village","Majur","croatia"
1768047523,45.4732914,16.3208977,"village","Stara Drenčina","croatia"
1768055366,45.4908659,16.3467955,"village","Staro Pračno","croatia"
1769407236,43.1723573,16.4418127,"town","Hvar","croatia"
1770711039,45.0077219,13.938545,"hamlet","Balići","croatia"
1770711041,44.9416509,13.9429132,"hamlet","Belasi","croatia"
1770711042,44.9501475,13.9622747,"hamlet","Catela","croatia"
1770711043,44.9608662,13.9424345,"hamlet","Drakarovi Dvori","croatia"
1770711045,44.9919771,13.9049689,"hamlet","Ferlini","croatia"
1770711047,44.9498765,13.9441141,"hamlet","Galantovi Dvori","croatia"
1770711048,44.9402138,13.934708,"hamlet","Kabolovi Dvori","croatia"
1770711049,44.9378504,13.9295427,"hamlet","Kavrenčevi Dvori","croatia"
1770711050,44.9337522,13.9605159,"hamlet","Križanićevi Dvori","croatia"
1770711051,45.0146435,13.9295675,"hamlet","Kuftići","croatia"
1770711052,45.0117512,13.9344145,"hamlet","Livovići","croatia"
1770711054,44.973256,13.9476769,"isolated_dwelling","Ljubičeva Stancija","croatia"
1770711055,44.9832311,13.943739,"isolated_dwelling","Marovići","croatia"
1770711056,44.9417157,13.9515077,"hamlet","Mitrovi Dvori","croatia"
1770711057,44.9883847,13.9102831,"hamlet","Negričani","croatia"
1770711059,44.9431933,13.9570042,"hamlet","Paužinka","croatia"
1770711061,44.9624007,13.9475059,"hamlet","Pavini Dvori","croatia"
1770711062,44.9605925,13.9465937,"hamlet","Pavini","croatia"
1770711063,44.9437316,13.9281942,"hamlet","Pecinovi Dvori","croatia"
1770711064,44.9356147,13.9642964,"hamlet","Pločevi Dvori","croatia"
1770711067,44.9372448,13.9351797,"hamlet","Pušar","croatia"
1770711068,44.9235404,13.9249605,"hamlet","Radeki Glavica","croatia"
1770711069,44.9151478,13.9239343,"hamlet","Radeki Polje","croatia"
1770711071,44.9449163,13.9610489,"hamlet","Sansonovi Dvori","croatia"
1770711072,44.9761998,13.987144,"isolated_dwelling","Stancija Buršići","croatia"
1770711073,44.8960544,13.9001371,"hamlet","Stancija Kampi","croatia"
1770711075,44.9592446,13.946189,"hamlet","Stancija Karbunera","croatia"
1770711076,44.9012686,13.8916047,"hamlet","Stancija Peličeti","croatia"
1770711077,44.966567,13.9335462,"isolated_dwelling","Stancija Zenzerović","croatia"
1770711078,44.89473,13.8980107,"hamlet","Stancija Žmak","croatia"
1770711079,44.9931622,13.9530553,"hamlet","Taškerovi Dvori","croatia"
1770711080,44.9430716,13.9312,"hamlet","Tronovi Dvori","croatia"
1770711081,44.9523431,13.9616018,"hamlet","Vidasovi Dvori","croatia"
1770711083,44.9593043,13.9635305,"isolated_dwelling","Čalićevi Dvori","croatia"
1770711085,44.9474555,13.9453442,"hamlet","Šantini Dvori","croatia"
1770711086,44.9387974,13.9680564,"hamlet","Štepanovi Dvori","croatia"
1774204185,45.1381789,17.2385366,"suburb","Obradovac","croatia"
1774204186,45.1658212,17.2633685,"village","Bok Jankovac","croatia"
1774204191,45.1541102,17.3136224,"locality","Grabarik","croatia"
1774204278,45.1663961,17.2995032,"village","Mačkovac","croatia"
1774204319,45.1565917,17.2618815,"suburb","Krošnja","croatia"
1775534377,40.1577238,23.9157698,NA,"Ακρ. Αρμενιστής","croatia"
1775990693,45.6191282,16.3293017,"village","Desno Željezno","croatia"
1777230567,42.8463719,17.7040343,"village","Mali Ston","croatia"
1777230568,42.8383616,17.6962001,"town","Ston","croatia"
1780559042,45.1027535,14.8457182,"village","Klenovica","croatia"
1781313047,45.4133377,13.6832354,"hamlet","Bibali","croatia"
1781313132,45.4031861,13.6927007,"hamlet","Triban","croatia"
1782614500,45.0868786,14.8528203,"village","Smokvica","croatia"
1784003601,44.0910318,15.4526013,"village","Škabrnja","croatia"
1784848951,44.53527,14.4660593,NA,"Mali Lošinj","croatia"
1787186365,43.1719927,16.4412104,NA,"Boat transfer","croatia"
1787943150,45.0912624,18.0772679,"hamlet","D.Liješće","croatia"
1787943279,45.0972254,18.0740093,"village","Liješće","croatia"
1788416286,43.7870205,15.823553,"village","Zaton","croatia"
1788510508,45.0794677,18.0954262,"hamlet","Joševi","croatia"
1790331749,43.8001008,16.3259196,"village","Mirlović Polje","croatia"
1790331810,43.8323385,16.1482973,"village","Žitnić","croatia"
1790331940,43.786757,16.0449958,"hamlet","Živkovići","croatia"
1790332022,43.7834895,15.9795629,"hamlet","Poduriljko","croatia"
1793775403,44.4940659,14.9613049,"village","Kolan","croatia"
1793775404,44.4779682,14.9205232,"village","Mandre","croatia"
1794963509,45.9681814,17.1957442,"village","Kladare","croatia"
1797500889,43.6124346,16.0104741,"locality","Prodolje","croatia"
1799137090,44.8508506,13.8609233,"neighbourhood","Dolinka","croatia"
1799137094,44.865164,13.8629256,"suburb","Gregovica","croatia"
1799137097,44.8873129,13.8613146,"neighbourhood","Industrijska zona","croatia"
1799137100,44.8998409,13.8462706,"neighbourhood","Kapeleri","croatia"
1799137101,44.8705937,13.8563613,"suburb","Kaštanjer","croatia"
1799137102,44.8828757,13.8547138,"neighbourhood","Monte Ghiro","croatia"
1799137110,44.8601123,13.8665949,"suburb","Monte Magno","croatia"
1799137113,44.8643455,13.8457722,"suburb","Monte Zaro","croatia"
1799137116,44.8731996,13.8565349,"suburb","Monvidal","croatia"
1799137119,44.8905569,13.8396103,"neighbourhood","Padulj","croatia"
1799137122,44.8613088,13.8568716,"suburb","Pragrande","croatia"
1799137125,44.8763298,13.8501696,"neighbourhood","Punta","croatia"
1799137128,44.8608014,13.8281837,"suburb","Stoja","croatia"
1799137130,44.8536747,13.868418,"suburb","Valdebek","croatia"
1799137131,44.8935264,13.8491126,"suburb","Veli Vrh","croatia"
1799137132,44.8495452,13.8497698,"suburb","Veruda Porat","croatia"
1801082176,45.3376411,13.6990299,"isolated_dwelling","Brdo","croatia"
1806614487,44.8480011,18.8402598,"suburb","Gredice","croatia"
1808014178,44.8139473,14.9065582,"hamlet","Gornja Klada","croatia"
1808482980,43.508119,16.5094344,"suburb","Sirobuja","croatia"
1811256569,45.4630348,13.7514413,"isolated_dwelling","Brič","croatia"
1812279426,44.0010369,15.2958928,"village","Banj","croatia"
1812279427,44.0116437,15.2761196,"village","Ždrelac","croatia"
1813629737,43.1688133,16.6156355,"village","Dol","croatia"
1813629738,43.1429922,16.7572138,"village","Humac","croatia"
1813629739,43.1621666,16.6929215,"village","Jelsa","croatia"
1813629740,43.1485679,16.6699575,"village","Pitve","croatia"
1813629741,43.1666849,16.5664821,"village","Selca kod Starog Grada","croatia"
1813629742,43.1593251,16.6463982,"village","Svirče","croatia"
1813629743,43.1707366,16.5217023,"village","Velo Grablje","croatia"
1813629744,43.1661133,16.6434317,"village","Vrbanj","croatia"
1813629745,43.15177,16.6530567,"village","Vrisnik","croatia"
1813702780,43.1980999,16.6609391,"hamlet","Basina","croatia"
1813702781,43.2008907,16.6612428,"hamlet","Mudri Dolac","croatia"
1813702782,43.1287223,16.6406628,"village","Ivan Dolac","croatia"
1813702783,43.1377207,16.6146428,"village","Jagodna","croatia"
1813702784,43.1761159,16.6815901,"hamlet","Nova Poštica","croatia"
1813702786,43.1371847,16.5883765,"village","Sveta Nedjelja","croatia"
1813702787,43.1528861,16.5159618,"village","Zaraće","croatia"
1813702788,43.124199,16.6860087,"village","Zavala","croatia"
1813973050,45.3185626,14.1433814,"hamlet","Grozići","croatia"
1817384553,45.5932728,16.0742243,"hamlet","Lukinići","croatia"
1817503147,45.9842029,16.7177539,"village","Kovačevac","croatia"
1817516421,46.0958778,16.6617923,"village","Donjara","croatia"
1819153624,43.865399,16.6752471,"locality","staje Đapić","croatia"
1819167421,43.9044746,16.6438329,"locality","Kasarna","croatia"
1821425501,45.5782273,15.3472575,"village","Ribnik","croatia"
1821425580,45.4494172,15.339268,"village","Vukova Gorica","croatia"
1823875859,43.7829858,16.3369442,"village","Čavoglave","croatia"
1825552175,42.6637124,18.0813509,NA,"Dubrovnik","croatia"
1827808809,43.5081383,16.5052784,"locality","Kitože","croatia"
1828609437,45.7233475,16.5316966,"village","Dapci","croatia"
1829177317,45.1524504,14.5380797,"neighbourhood","Kijac","croatia"
1829839915,46.1337421,16.5151797,"hamlet","Vratno","croatia"
1830086461,44.7444626,14.4536477,"isolated_dwelling","Plat","croatia"
